Scalar,ROI,Modality,Median,1-Percentile,25-Percentile,75-Percentile,99-Percentile,Mean,Std,Max,Min
dxz_norm,GM,pc-bssfp,0.0553262756585146,0.04080848788417722,0.04625932421293615,0.06119945516143945,0.14355741824213017,0.058050595314383904,0.018030458161634285,0.1465756335902976,0.0397973614393613
dxz_norm,GM,t1w,0.04034952052668825,0.0313412494396336,0.03495448491860062,0.0522419570318484,0.103516539368594,0.045630255361990085,0.014561536446910547,0.103516539368594,0.0313412494396336
dxz_norm,WM,bssfp,0.06728766631063295,0.05883069232807339,0.06305548408851272,0.07347240459015461,0.07782322270248004,0.06783198759935549,0.005686956425673285,0.0792529180922223,0.0581075877191745
dxz_norm,WM,dwi-tensor,0.0260671396842674,0.0210782962092122,0.023377831060086826,0.03350171459276473,0.0582173821980714,0.03055259722469272,0.010341471855527301,0.0582173821980714,0.0210782962092122
dxz_norm,WM,pc-bssfp,0.07619155214537485,0.06198400478865838,0.06726370944693247,0.08202275229193855,0.10064119839816835,0.07641624462298571,0.010011924167363798,0.1022629453938079,0.0611623889220077
dxz_norm,WM,t1w,0.05194896234701375,0.0437998186513573,0.047060847255944525,0.06167315113243847,0.0740020543035247,0.05514236372979509,0.00985248577147641,0.0740020543035247,0.0437998186513573
dyy_norm,CSF,bssfp,0.05451140291214565,0.03779304394556592,0.046744468216290025,0.06657820302000189,0.3876573468492315,0.06576235334453669,0.056100023229596126,0.3882759709166059,0.0357232501167836
dyy_norm,CSF,dwi-tensor,0.023222148968797048,0.0169649414737001,0.01988950195847925,0.03220216789269655,0.0454937946049449,0.02710466299811954,0.008671277475789555,0.0454937946049449,0.0169649414737001
dyy_norm,CSF,pc-bssfp,0.0675290979195666,0.03666205392750468,0.0567954956274624,0.08234131788899005,0.3830885637115125,0.076364827982561,0.05508822768051533,0.3996824795910079,0.0348335961200022
dyy_norm,CSF,t1w,0.050203354194577096,0.0355649919614178,0.0413229511141906,0.06904205081832004,0.3968198321301805,0.06524316539098077,0.06008242646974588,0.3968198321301805,0.0355649919614178
dyy_norm,GM,bssfp,0.039224439203112804,0.02593381598684872,0.03252531031638993,0.0492070446274345,0.07277995349692391,0.04167979640267756,0.011701302222398091,0.0734426663724333,0.0250627580336225
dyy_norm,GM,dwi-tensor,0.0203230452013718,0.016142093187218,0.017689629737539226,0.0258802849619955,0.0411337294669144,0.02312255871642618,0.00710538309497348,0.0411337294669144,0.016142093187218
dyy_norm,GM,pc-bssfp,0.046150055128867495,0.0270981531301644,0.03479496132762755,0.055520381366700344,0.07281892561567326,0.046238995598498256,0.012341108073130807,0.0763231358871384,0.0268360216120858
dyy_norm,GM,t1w,0.0329901468292505,0.0220228071291577,0.026296602608445598,0.0458428867004221,0.0750570647465319,0.038445529469727464,0.01463125829286676,0.0750570647465319,0.0220228071291577
dyy_norm,WM,bssfp,0.03628682296442095,0.024318545804298493,0.02804538807860705,0.047139034340351826,0.08123345636424589,0.040501787173182355,0.015204045095141904,0.081969200036306,0.0241935802435544
dyy_norm,WM,dwi-tensor,0.02013867644897025,0.01656796644027,0.018271764247130725,0.03320492254245243,0.0484619700375006,0.025451330611048407,0.010170499919842091,0.0484619700375006,0.01656796644027
dyy_norm,WM,pc-bssfp,0.0359986853281828,0.024860192918428215,0.030089435895517675,0.039995989931813525,0.052522017246450996,0.03561517606697223,0.006183702730641035,0.0535966482818885,0.0246822963407536
dyy_norm,WM,t1w,0.02699279188074435,0.021395139448899,0.022936604471928253,0.036320131354645326,0.0738070410773486,0.03289008187576327,0.015137922536529602,0.0738070410773486,0.021395139448899
dyz_norm,CSF,bssfp,0.05014314678478015,0.03791510092981171,0.04347492484475478,0.06517382925200901,0.09567767045370616,0.057377929488681145,0.01695236165281446,0.0971336066859799,0.0377187073845144
dyz_norm,CSF,dwi-tensor,0.023769040729700902,0.0169564240754955,0.0202455629977194,0.02879859185933755,0.0496721208303612,0.02671308356725264,0.008555542568023457,0.0496721208303612,0.0169564240754955
dyz_norm,CSF,pc-bssfp,0.06385691192097584,0.0393516475766408,0.0552330792760025,0.0774858479083931,0.11679112006375614,0.06735628249936863,0.020287793782085853,0.1169114423515668,0.0392383127301987
dyz_norm,CSF,t1w,0.0482834291406484,0.030175562297948,0.0361080848362437,0.069811270498217,0.127143501725457,0.05614990300218068,0.024284355170497644,0.127143501725457,0.030175562297948
dyz_norm,GM,bssfp,0.04910233161532,0.04008010034814791,0.04668297946228438,0.05457489418295253,0.08427292560831286,0.0526406293006137,0.010312518085089517,0.0862317633968652,0.0390713278785187
